Centro Poblado,Aeropuerto,Distancia(Km),Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,Tipo_Cobertura
CONGAL,PALMAS DE TUMACO  -CA,19.4657760953916,True,PALMAS DE TUMACO  -CA,19.4657760953916,JUAN CASIANO,157.089248251394,LA FLORIDA,31.1718058817526,ALFONSO BONILLA ARAGON,355.525809829553,Nacional
BAJO GUABAL,LA FLORIDA,23.0040307784181,True,PALMAS DE TUMACO  -CA,29.3113541534396,JUAN CASIANO,124.227783298513,LA FLORIDA,23.0040307784181,ALFONSO BONILLA ARAGON,320.017588123415,Nacional
BUCHELY,LA FLORIDA,12.5939517871578,True,PALMAS DE TUMACO  -CA,23.0093352367554,JUAN CASIANO,136.602205394683,LA FLORIDA,12.5939517871578,ALFONSO BONILLA ARAGON,334.924658418924,Nacional
CAJAPÍ,PALMAS DE TUMACO  -CA,12.5411852030823,True,PALMAS DE TUMACO  -CA,12.5411852030823,JUAN CASIANO,141.17160941461,LA FLORIDA,24.5993130688043,ALFONSO BONILLA ARAGON,337.535636584048,Nacional
VARIANTE,PALMAS DE TUMACO  -CA,18.4823350974536,True,PALMAS DE TUMACO  -CA,18.4823350974536,JUAN CASIANO,149.870476339929,LA FLORIDA,45.5810474208961,ALFONSO BONILLA ARAGON,341.764441185689,Aeródromo
CANDELILLA,PALMAS DE TUMACO  -CA,8.91893946609977,True,PALMAS DE TUMACO  -CA,8.91893946609977,JUAN CASIANO,149.979330905126,LA FLORIDA,38.2571242305356,ALFONSO BONILLA ARAGON,344.136416933627,Nacional
PIÑAL SALADO,LA FLORIDA,13.23789569834,True,PALMAS DE TUMACO  -CA,23.5915287637625,JUAN CASIANO,132.300785203693,LA FLORIDA,13.23789569834,ALFONSO BONILLA ARAGON,330.023825844522,Nacional
CHONTAL,PALMAS DE TUMACO  -CA,15.2061884268615,True,PALMAS DE TUMACO  -CA,15.2061884268615,JUAN CASIANO,158.374803292587,LA FLORIDA,33.5231758486149,ALFONSO BONILLA ARAGON,356.224684435481,Nacional
IMBILÍ,PALMAS DE TUMACO  -CA,6.07504165258993,True,PALMAS DE TUMACO  -CA,6.07504165258993,JUAN CASIANO,147.417625753523,LA FLORIDA,31.3102005297763,ALFONSO BONILLA ARAGON,343.077817275294,Nacional
BOCA DE TULMO,PALMAS DE TUMACO  -CA,7.39953231447839,True,PALMAS DE TUMACO  -CA,7.39953231447839,JUAN CASIANO,149.322734037995,LA FLORIDA,36.343539154788,ALFONSO BONILLA ARAGON,343.918686125384,Nacional
SAGUMBITA,PALMAS DE TUMACO  -CA,16.7565620273328,True,PALMAS DE TUMACO  -CA,16.7565620273328,JUAN CASIANO,154.015527682979,LA FLORIDA,28.6310521140587,ALFONSO BONILLA ARAGON,352.218761165146,Nacional
LA BRAVA RÍO CAUNAPÍ,PALMAS DE TUMACO  -CA,12.7532825659879,True,PALMAS DE TUMACO  -CA,12.7532825659879,JUAN CASIANO,143.609625061085,LA FLORIDA,34.2129462284448,ALFONSO BONILLA ARAGON,337.898112135569,Nacional
ACHOTAL,PALMAS DE TUMACO  -CA,12.3464980560599,True,PALMAS DE TUMACO  -CA,12.3464980560599,JUAN CASIANO,152.978209616163,LA FLORIDA,43.2102251894993,ALFONSO BONILLA ARAGON,346.18804659446,Aeródromo
AGUACATE,TOLU,24.6600728660964,True,EL CARMEN DE BOLIVAR,30.4504538610246,TOLU,24.6600728660964,LOS GARZONES,101.428267143633,RAFAEL NUÑEZ,90.833565063551,Regional
ALTO BUENOS AIRES,LA FLORIDA,26.9942374698069,True,MAGUI PAYAN,35.8845356935517,JUAN CASIANO,113.60106146113,LA FLORIDA,26.9942374698069,ALFONSO BONILLA ARAGON,309.248573057762,Nacional
ALTO JAGUA (RÍO MIRA),PALMAS DE TUMACO  -CA,12.608106258612,True,PALMAS DE TUMACO  -CA,12.608106258612,JUAN CASIANO,144.970499274489,LA FLORIDA,23.137480414434,ALFONSO BONILLA ARAGON,342.329581613153,Nacional
ALTO SANTO DOMINGO,PALMAS DE TUMACO  -CA,15.2402321525705,True,PALMAS DE TUMACO  -CA,15.2402321525705,JUAN CASIANO,150.860649908246,LA FLORIDA,26.0535657039526,ALFONSO BONILLA ARAGON,348.896846610646,Nacional
ALTO VILLARICA,PALMAS DE TUMACO  -CA,12.7425060418971,True,PALMAS DE TUMACO  -CA,12.7425060418971,JUAN CASIANO,140.732314072621,LA FLORIDA,25.5505795711896,ALFONSO BONILLA ARAGON,336.816514430589,Nacional
BAJO BUENOS AIRES (TABLÓN SALADO),LA FLORIDA,27.0571019111755,True,MAGUI PAYAN,35.8759328175581,JUAN CASIANO,113.72856512875,LA FLORIDA,27.0571019111755,ALFONSO BONILLA ARAGON,309.345808809533,Nacional
BOCAGRANDE,LA FLORIDA,9.02939110065103,True,PALMAS DE TUMACO  -CA,36.5912638237914,JUAN CASIANO,133.074071956644,LA FLORIDA,9.02939110065103,ALFONSO BONILLA ARAGON,332.755061048868,Nacional
BUCHELY 2,LA FLORIDA,13.279257685338,True,PALMAS DE TUMACO  -CA,22.2670751147241,JUAN CASIANO,136.931342848612,LA FLORIDA,13.279257685338,ALFONSO BONILLA ARAGON,335.160251035611,Nacional
CAJAPI DEL MIRA,PALMAS DE TUMACO  -CA,11.1346968269373,True,PALMAS DE TUMACO  -CA,11.1346968269373,JUAN CASIANO,144.229577381081,LA FLORIDA,24.3367747145475,ALFONSO BONILLA ARAGON,341.137072509369,Nacional
CANDELILLAS DE LA MAR,PALMAS DE TUMACO  -CA,9.49226648937005,True,PALMAS DE TUMACO  -CA,9.49226648937005,JUAN CASIANO,160.985990700049,LA FLORIDA,39.082585598529,ALFONSO BONILLA ARAGON,357.550478152782,Nacional
CHIMBUZAL,PALMAS DE TUMACO  -CA,8.2762161784234,True,PALMAS DE TUMACO  -CA,8.2762161784234,JUAN CASIANO,145.179865622227,LA FLORIDA,28.8256711395006,ALFONSO BONILLA ARAGON,341.111478584761,Nacional
EL PROGRESO - SANTO DOMINGO,PALMAS DE TUMACO  -CA,13.9519647646627,True,PALMAS DE TUMACO  -CA,13.9519647646627,JUAN CASIANO,152.034823926682,LA FLORIDA,27.5566809416833,ALFONSO BONILLA ARAGON,349.909452737065,Nacional
GUACHIRI,LA FLORIDA,22.513184587132,True,PALMAS DE TUMACO  -CA,28.2734934465479,JUAN CASIANO,125.227793361307,LA FLORIDA,22.513184587132,ALFONSO BONILLA ARAGON,321.099821437412,Nacional
GUADUAL,LA FLORIDA,27.9576843754941,True,MAGUI PAYAN,34.655202623981,JUAN CASIANO,105.814447916831,LA FLORIDA,27.9576843754941,ALFONSO BONILLA ARAGON,302.478345236475,Nacional
INDA ZABALETA,PALMAS DE TUMACO  -CA,27.6650036801165,True,PALMAS DE TUMACO  -CA,27.6650036801165,JUAN CASIANO,144.387865318156,LA FLORIDA,49.2737240563769,ALFONSO BONILLA ARAGON,334.274582792274,Aeródromo
INGUAPI DEL CARMEN 2,LA FLORIDA,16.6438382893867,True,PALMAS DE TUMACO  -CA,18.8525315195674,JUAN CASIANO,138.057477961601,LA FLORIDA,16.6438382893867,ALFONSO BONILLA ARAGON,335.745965019506,Nacional
INGUAPI LA CHIRICANA,LA FLORIDA,14.5552614736712,True,PALMAS DE TUMACO  -CA,20.9009629753027,JUAN CASIANO,137.316836807359,LA FLORIDA,14.5552614736712,ALFONSO BONILLA ARAGON,335.335135583065,Nacional
ISLA GRANDE,LA FLORIDA,19.5367377187213,True,PALMAS DE TUMACO  -CA,24.0609031155129,JUAN CASIANO,129.466507987915,LA FLORIDA,19.5367377187213,ALFONSO BONILLA ARAGON,325.945191165354,Nacional
LA BRAVA,PALMAS DE TUMACO  -CA,18.7823436517572,True,PALMAS DE TUMACO  -CA,18.7823436517572,JUAN CASIANO,136.408939530797,LA FLORIDA,30.5267679992223,ALFONSO BONILLA ARAGON,330.872193926256,Nacional
LA CONCHA (TABLÓN SALADO),LA FLORIDA,28.4141060022349,True,MAGUI PAYAN,34.3607585585351,JUAN CASIANO,112.524590058902,LA FLORIDA,28.4141060022349,ALFONSO BONILLA ARAGON,307.953948112179,Nacional
13 DE MAYO,PALMAS DE TUMACO  -CA,15.7098058327502,True,PALMAS DE TUMACO  -CA,15.7098058327502,JUAN CASIANO,149.553577192326,LA FLORIDA,43.15913950118,ALFONSO BONILLA ARAGON,342.155964436793,Aeródromo
NERETE (RÍO MIRA),LA FLORIDA,14.9260099128665,True,PALMAS DE TUMACO  -CA,25.9895626610879,JUAN CASIANO,128.387465427416,LA FLORIDA,14.9260099128665,ALFONSO BONILLA ARAGON,325.665234094812,Nacional
NUEVA REFORMA,LA FLORIDA,16.3115929945935,True,PALMAS DE TUMACO  -CA,20.4938046667177,JUAN CASIANO,141.108209018567,LA FLORIDA,16.3115929945935,ALFONSO BONILLA ARAGON,339.446353787577,Nacional
NUEVO PUERTO NIDIA,PALMAS DE TUMACO  -CA,16.817883935074,True,PALMAS DE TUMACO  -CA,16.817883935074,JUAN CASIANO,141.251649387248,LA FLORIDA,18.769392492944,ALFONSO BONILLA ARAGON,338.983818487742,Nacional
OLIVO CURAY,LA FLORIDA,21.9450153191496,True,MAGUI PAYAN,44.6037546352311,JUAN CASIANO,105.49283619485,LA FLORIDA,21.9450153191496,ALFONSO BONILLA ARAGON,304.114282704476,Nacional
PIÑAL DULCE,LA FLORIDA,15.3704544137396,True,PALMAS DE TUMACO  -CA,20.9749081884298,JUAN CASIANO,134.744447402668,LA FLORIDA,15.3704544137396,ALFONSO BONILLA ARAGON,332.292647637918,Nacional
PITAL (CHIMBUZAL),PALMAS DE TUMACO  -CA,7.84468621562761,True,PALMAS DE TUMACO  -CA,7.84468621562761,JUAN CASIANO,145.720291886735,LA FLORIDA,30.5200955715196,ALFONSO BONILLA ARAGON,341.299692308289,Nacional
PUEBLO NUEVO (RÍO MIRA),LA FLORIDA,22.4780115357943,True,PALMAS DE TUMACO  -CA,23.8405845339033,JUAN CASIANO,148.923745318124,LA FLORIDA,22.4780115357943,ALFONSO BONILLA ARAGON,347.900539140045,Nacional
PUEBLO NUEVO (TABLÓN SALADO),LA FLORIDA,28.3732477593677,True,MAGUI PAYAN,34.4412984986118,JUAN CASIANO,112.67294282488,LA FLORIDA,28.3732477593677,ALFONSO BONILLA ARAGON,308.093930798618,Nacional
SAN JUAN PUEBLO NUEVO,LA FLORIDA,53.9321448214849,False,EL CHARCO,59.6564458017878,JUAN CASIANO,85.6565240555071,LA FLORIDA,53.9321448214849,ALFONSO BONILLA ARAGON,284.75705175178,Sin cobertura
SAN JUAN (RÍO MIRA),PALMAS DE TUMACO  -CA,13.2484588763221,True,PALMAS DE TUMACO  -CA,13.2484588763221,JUAN CASIANO,153.668101368787,LA FLORIDA,44.3214597680342,ALFONSO BONILLA ARAGON,346.660344588055,Aeródromo
SAN VICENTE (LAS VARAS),LA FLORIDA,13.7019559835343,True,PALMAS DE TUMACO  -CA,25.331710595596,JUAN CASIANO,129.629040117417,LA FLORIDA,13.7019559835343,ALFONSO BONILLA ARAGON,327.139655288079,Nacional
SANDER CURAY,LA FLORIDA,21.2597530022316,True,MAGUI PAYAN,45.5197812218975,JUAN CASIANO,105.962398579843,LA FLORIDA,21.2597530022316,ALFONSO BONILLA ARAGON,304.685568418639,Nacional
SEIS DE AGOSTO,PALMAS DE TUMACO  -CA,9.70561309295716,True,PALMAS DE TUMACO  -CA,9.70561309295716,JUAN CASIANO,148.982024021536,LA FLORIDA,37.8829385545283,ALFONSO BONILLA ARAGON,343.071632602455,Nacional
SOLEDAD CURAY I,LA FLORIDA,20.9761608681985,True,MAGUI PAYAN,45.8901974802998,JUAN CASIANO,106.167970940151,LA FLORIDA,20.9761608681985,ALFONSO BONILLA ARAGON,304.930025181121,Nacional
SOLEDAD CURAY II,LA FLORIDA,19.9010694876821,True,MAGUI PAYAN,46.2148298182242,JUAN CASIANO,107.371150923386,LA FLORIDA,19.9010694876821,ALFONSO BONILLA ARAGON,306.087243004747,Nacional
TANGAREAL DEL MIRA,PALMAS DE TUMACO  -CA,11.0822502257115,True,PALMAS DE TUMACO  -CA,11.0822502257115,JUAN CASIANO,143.420591187566,LA FLORIDA,24.6948172397706,ALFONSO BONILLA ARAGON,340.099833621287,Nacional
VIGUARAL,PALMAS DE TUMACO  -CA,8.09857639068879,True,PALMAS DE TUMACO  -CA,8.09857639068879,JUAN CASIANO,146.281491652322,LA FLORIDA,27.4752586914345,ALFONSO BONILLA ARAGON,342.757879243529,Nacional
VUELTA CANDELILLAS 2,PALMAS DE TUMACO  -CA,9.90477048455162,True,PALMAS DE TUMACO  -CA,9.90477048455162,JUAN CASIANO,150.985353728372,LA FLORIDA,39.9152032844835,ALFONSO BONILLA ARAGON,344.832661194982,Nacional
VUELTA DEL CARMEN,PALMAS DE TUMACO  -CA,14.5239106498547,True,PALMAS DE TUMACO  -CA,14.5239106498547,JUAN CASIANO,151.886460269383,LA FLORIDA,27.2275612530932,ALFONSO BONILLA ARAGON,349.835001918699,Nacional
VUELTA LARGA (RÍO GUANAPI),PALMAS DE TUMACO  -CA,12.8031982467663,True,PALMAS DE TUMACO  -CA,12.8031982467663,JUAN CASIANO,140.833911642752,LA FLORIDA,28.0311371405003,ALFONSO BONILLA ARAGON,336.342127300321,Nacional
KILÓMETRO 63,PALMAS DE TUMACO  -CA,27.9199426055674,True,PALMAS DE TUMACO  -CA,27.9199426055674,JUAN CASIANO,149.380865040502,LA FLORIDA,52.8387915534088,ALFONSO BONILLA ARAGON,338.77433998242,Aeródromo
KILÓMETRO 75 LA INVASIÓN,PALMAS DE TUMACO  -CA,36.5901156913101,True,PALMAS DE TUMACO  -CA,36.5901156913101,JUAN CASIANO,142.421591125088,LA FLORIDA,55.9215878246391,ALFONSO BONILLA ARAGON,329.765113723248,Aeródromo
LA VIÑA,PALMAS DE TUMACO  -CA,35.6336479077369,True,PALMAS DE TUMACO  -CA,35.6336479077369,JUAN CASIANO,142.957977075,LA FLORIDA,55.4023927325616,ALFONSO BONILLA ARAGON,330.551808159477,Aeródromo
VAQUERÍA LA TORRE,PALMAS DE TUMACO  -CA,31.514214172445,True,PALMAS DE TUMACO  -CA,31.514214172445,JUAN CASIANO,146.272247615551,LA FLORIDA,53.8969487667964,ALFONSO BONILLA ARAGON,334.830142351515,Aeródromo
TÚQUERRES,ANTONIO NARIÑO,50.0996322479247,False,ORITO,94.5419494474037,CANANGUCHAL,112.967410943918,ANTONIO NARIÑO,50.0996322479247,ALFONSO BONILLA ARAGON,305.821792182891,Sin cobertura
PINZÓN,ANTONIO NARIÑO,48.3401241403535,False,ORITO,92.3381369093755,CANANGUCHAL,110.459587363091,ANTONIO NARIÑO,48.3401241403535,ALFONSO BONILLA ARAGON,304.738326171139,Sin cobertura
YASCUAL,ANTONIO NARIÑO,44.0298400713435,False,MAGUI PAYAN,87.7477566039907,CANANGUCHAL,117.755006281303,ANTONIO NARIÑO,44.0298400713435,ALFONSO BONILLA ARAGON,294.759025644092,Sin cobertura
YACUANQUER,ANTONIO NARIÑO,33.7150724334612,True,ORITO,76.8281472233378,CANANGUCHAL,89.8266664449995,ANTONIO NARIÑO,33.7150724334612,ALFONSO BONILLA ARAGON,292.901880624535,Nacional
MEJÍA,ANTONIO NARIÑO,32.4485679888523,True,ORITO,76.2462739039333,CANANGUCHAL,88.5217474310085,ANTONIO NARIÑO,32.4485679888523,ALFONSO BONILLA ARAGON,291.598750458518,Nacional
LAGOS DE PALUJAN,CAMILO DAZA,23.5205763427498,True,CINERA,50.8128384596893,AGUAS CLARAS,109.286447829756,YARIGUIES,157.294620617423,CAMILO DAZA,23.5205763427498,Internacional
LAGOS DEL DORADO,MIRAFLORES,14.1167495234897,True,MIRAFLORES,14.1167495234897,JORGE E. GONZALEZ T.,169.490036748829,VANGUARDIA,376.29669838176,BENITO SALAS,417.231201069735,Aeródromo
LAGOS DEL PASO,MIRAFLORES,19.7384113262118,True,MIRAFLORES,19.7384113262118,JORGE E. GONZALEZ T.,177.312525097432,VANGUARDIA,384.491198347177,BENITO SALAS,430.522933068194,Aeródromo
LAS AGUADAS,CAMILO DAZA,29.3173677904496,True,CINERA,55.0928583879508,AGUAS CLARAS,101.343145447199,YARIGUIES,147.18345010036,CAMILO DAZA,29.3173677904496,Internacional
LAS AGUADITAS,BERASTEGUI,22.5158279633303,True,BERASTEGUI,22.5158279633303,LAS BRUJAS,67.521519132934,LOS GARZONES,34.719474221744,RAFAEL NUÑEZ,186.003320028562,Nacional
LAS CARAS,EL CAIRANO,18.2041923543652,True,EL CAIRANO,18.2041923543652,TOLU,121.755222893418,LOS GARZONES,202.413515467524,RAFAEL NUÑEZ,32.0377574004243,Internacional
LAS EUROPAS,EL CAIRANO,7.77854889254568,True,EL CAIRANO,7.77854889254568,TOLU,132.511341750165,LOS GARZONES,212.844291385946,RAFAEL NUÑEZ,32.9307437508547,Internacional
LAS VEGAS,BUENOS AIRES -FADELCE,6.92135965501194,True,BUENOS AIRES -FADELCE,6.92135965501194,AGUAS CLARAS,90.7903002707974,ALFONSO LOPEZ PUMAREJO,157.128788996862,CAMILO DAZA,179.206095899448,Aeródromo
LLANO DE CHIPAQUE,EL DORADO,31.8285994989247,True,VILLA GEORGINA,33.5211169243886,SANTIAGO VILA,86.9748552417397,VANGUARDIA,55.0418066775288,EL DORADO,31.8285994989247,Internacional
CÁCOTA,HORIZONTES,58.9559731755314,False,HORIZONTES,58.9559731755314,COLONIZADORES,93.6569292459861,YARIGUIES,131.346932448008,PALONEGRO,61.7075600089295,Sin cobertura
EL NUEVO DIAMANTE,CAMILO DAZA,42.4807142883788,False,CINERA,69.5988296861444,COLONIZADORES,109.697788113571,YARIGUIES,142.641872861745,CAMILO DAZA,42.4807142883788,Sin cobertura
CHITACOMAR,CAMILO DAZA,40.2637097618126,False,CINERA,67.5892622141211,COLONIZADORES,106.798246702339,YARIGUIES,147.237829857237,CAMILO DAZA,40.2637097618126,Sin cobertura
PRESIDENTE,SAN ROQUE  - CA.,6.73027234734554,True,SAN ROQUE  - CA.,6.73027234734554,FARFAN HERIBERTO GIL MAR,15.5385401876902,BUENAVENTURA-GERARDO TOBAR LOPEZ,82.1457292098517,ALFONSO BONILLA ARAGON,48.2251737110285,Regional
CONVENCIÓN,AGUAS CLARAS,17.3652153490642,True,HACARITAMA,36.6208211850263,AGUAS CLARAS,17.3652153490642,YARIGUIES,168.903698311433,CAMILO DAZA,109.094429096885,Regional
CARTAGENITA,BUENOS AIRES -FADELCE,54.4000245711911,False,BUENOS AIRES -FADELCE,54.4000245711911,AGUAS CLARAS,64.392142688876,ALFONSO LOPEZ PUMAREJO,173.763946031936,CAMILO DAZA,129.595098457091,Sin cobertura
EL GUAMAL,AGUAS CLARAS,18.0850543050084,True,LAS PALMAS,32.5927961596619,AGUAS CLARAS,18.0850543050084,YARIGUIES,167.982658333482,CAMILO DAZA,113.840293416439,Regional
CUCUTILLA,CAMILO DAZA,51.8861612797266,False,EL MARNE,68.2572352261618,AGUAS CLARAS,107.788772514759,YARIGUIES,127.619432184144,CAMILO DAZA,51.8861612797266,Sin cobertura
LOMAS DE MATUNILLA,BARU - HIDROPUERTO,13.6834446705284,True,BARU - HIDROPUERTO,13.6834446705284,TOLU,73.283750931799,LOS GARZONES,153.308131997057,RAFAEL NUÑEZ,31.371031020124,Internacional
LA CULEBRITA,BUENOS AIRES -FADELCE,39.6612669743952,True,BUENOS AIRES -FADELCE,39.6612669743952,AGUAS CLARAS,61.4381974724971,ALFONSO LOPEZ PUMAREJO,174.575180654158,CAMILO DAZA,139.142003429353,Aeródromo
LOS BANCOS,CACHIMBALITO - CA,8.68267130718109,True,CACHIMBALITO - CA,8.68267130718109,FARFAN HERIBERTO GIL MAR,100.094901039283,GUILLERMO LEON VALENCIA,87.3057079592137,ALFONSO BONILLA ARAGON,36.7235717778529,Internacional
HACARÍ,AGUAS CLARAS,23.3709145239106,True,SANTA LUCIA,28.9730098132169,AGUAS CLARAS,23.3709145239106,YARIGUIES,161.593039523238,CAMILO DAZA,82.4551121138562,Regional
SAN JOSÉ DEL TARRA,AGUAS CLARAS,31.5648687746913,True,SANTA LUCIA,36.5443472974371,AGUAS CLARAS,31.5648687746913,YARIGUIES,170.056859046221,CAMILO DAZA,79.4921525003136,Regional
HERRÁN,CAMILO DAZA,46.899578004944,False,CINERA,73.868780167878,COLONIZADORES,92.8053745243776,YARIGUIES,155.494614969117,CAMILO DAZA,46.899578004944,Sin cobertura
LABATECA,CAMILO DAZA,69.9698331611567,False,JERONIMO DE AGUAYO,70.7787585729919,COLONIZADORES,80.4877236944624,YARIGUIES,147.803818176305,CAMILO DAZA,69.9698331611567,Sin cobertura
ASPÁSICA,AGUAS CLARAS,18.2348947798342,True,SANTA LUCIA,23.8480964990622,AGUAS CLARAS,18.2348947798342,YARIGUIES,155.096360147478,CAMILO DAZA,85.0181779651331,Regional
LOS CUROS,HORIZONTES,14.0955136471752,True,HORIZONTES,14.0955136471752,COLONIZADORES,127.13697331277,YARIGUIES,89.0020998094364,PALONEGRO,30.2445382834268,Internacional
LOS LAURELES,YARIGUIES,0.684334361746066,True,EL PEDRAL BONANZA,24.8479138250455,MORELA,91.2501258806867,YARIGUIES,0.684334361746066,PALONEGRO,69.7233154415099,Nacional
LOS LEÓN,FLAMINIO S. CAMACHO,13.4501801666308,True,FLAMINIO S. CAMACHO,13.4501801666308,JOSE CELESTINO,99.1897966400679,VANGUARDIA,96.5800228334583,EL DORADO,28.2331406334891,Internacional
LOS LÍMITES,EL CAIRANO,10.2367311520201,True,EL CAIRANO,10.2367311520201,TOLU,130.688749748251,LOS GARZONES,211.338376882022,RAFAEL NUÑEZ,37.7817051324327,Internacional
MUTISCUA,HORIZONTES,51.4768784681906,False,HORIZONTES,51.4768784681906,COLONIZADORES,105.721297120301,YARIGUIES,120.867100297385,PALONEGRO,51.7821369790906,Sin cobertura
OCAÑA,AGUAS CLARAS,7.58244694308327,True,HACARITAMA,24.9015916565006,AGUAS CLARAS,7.58244694308327,YARIGUIES,144.794814564917,CAMILO DAZA,99.5194284016899,Regional
AGUASCLARAS,AGUAS CLARAS,0.907046045006214,True,HACARITAMA,26.0367100786201,AGUAS CLARAS,0.907046045006214,YARIGUIES,152.695937787732,CAMILO DAZA,103.112859391464,Regional
OTARÉ,AGUAS CLARAS,11.8378249591059,True,HACARITAMA,24.2906421447471,AGUAS CLARAS,11.8378249591059,YARIGUIES,158.650851376639,CAMILO DAZA,113.344170941459,Regional
LA ERMITA,AGUAS CLARAS,15.709791173522,True,SANTA LUCIA,17.7970177606037,AGUAS CLARAS,15.709791173522,YARIGUIES,139.768871730744,CAMILO DAZA,92.5826490163972,Regional
CLUB ALL STAR,AGUAS CLARAS,10.1550046736692,True,SANTA LUCIA,22.7281297947164,AGUAS CLARAS,10.1550046736692,YARIGUIES,144.4888227107,CAMILO DAZA,95.4077619196933,Regional
PAMPLONITA,CAMILO DAZA,56.3410918229962,False,HORIZONTES,70.4675912750732,COLONIZADORES,101.912463333485,YARIGUIES,136.715854962625,CAMILO DAZA,56.3410918229962,Sin cobertura
EL TREVEJO,CAMILO DAZA,42.5336021822579,False,CINERA,69.6405805343535,COLONIZADORES,109.830450918747,YARIGUIES,142.489283054255,CAMILO DAZA,42.5336021822579,Sin cobertura
CALICHES,CAMILO DAZA,40.2483171572888,False,CINERA,67.5500514134314,COLONIZADORES,101.269687505271,YARIGUIES,152.882415978275,CAMILO DAZA,40.2483171572888,Sin cobertura
SAN JOSÉ DEL AVILA,CAMILO DAZA,41.7887970862834,False,SANTA LUCIA,43.805148352225,AGUAS CLARAS,75.1791678810879,YARIGUIES,136.258791330611,CAMILO DAZA,41.7887970862834,Sin cobertura
SAN CALIXTO,AGUAS CLARAS,19.2076236277257,True,SANTA LUCIA,37.0841409546502,AGUAS CLARAS,19.2076236277257,YARIGUIES,166.683868601152,CAMILO DAZA,92.7682361599788,Regional
VISTA HERMOSA,AGUAS CLARAS,10.8576765083545,True,SANTA LUCIA,35.0429280475185,AGUAS CLARAS,10.8576765083545,YARIGUIES,160.807007601175,CAMILO DAZA,97.7856779270772,Regional
LA QUINA,AGUAS CLARAS,18.6942610179566,True,SANTA LUCIA,40.8819061957233,AGUAS CLARAS,18.6942610179566,YARIGUIES,168.732042885461,CAMILO DAZA,97.5569441994631,Regional
LAGUNITAS,AGUAS CLARAS,20.2254685791701,True,SANTA LUCIA,40.6418955684904,AGUAS CLARAS,20.2254685791701,YARIGUIES,169.459539921784,CAMILO DAZA,95.7681792890771,Regional
LOS PASOS,FLAMINIO S. CAMACHO,9.81569049937969,True,FLAMINIO S. CAMACHO,9.81569049937969,JOSE CELESTINO,100.456428763658,VANGUARDIA,93.270272518405,EL DORADO,24.8743311603117,Internacional
LOS PATIOS,CAMILO DAZA,10.4883689598608,True,CINERA,37.6891733328213,AGUAS CLARAS,108.106123464331,YARIGUIES,169.321346692819,CAMILO DAZA,10.4883689598608,Internacional
SILOS,HORIZONTES,44.4173633175491,False,HORIZONTES,44.4173633175491,COLONIZADORES,103.354084627818,YARIGUIES,117.550606310981,PALONEGRO,47.7701498663841,Sin cobertura
BABEGA,HORIZONTES,49.5017954590214,False,HORIZONTES,49.5017954590214,COLONIZADORES,97.1853976488449,YARIGUIES,123.535630724125,PALONEGRO,53.7551072331965,Sin cobertura
LOS RINCÓN,HORIZONTES,48.3742864591585,False,HORIZONTES,48.3742864591585,COLONIZADORES,98.4149838108587,YARIGUIES,122.282483924487,PALONEGRO,52.500065225407,Sin cobertura
PACHAGUAL,HORIZONTES,44.6702255453601,False,HORIZONTES,44.6702255453601,COLONIZADORES,107.465546447393,YARIGUIES,115.628121127426,PALONEGRO,46.0764013348391,Sin cobertura
TEORAMA,AGUAS CLARAS,15.529922616676,True,HACARITAMA,38.6416239280729,AGUAS CLARAS,15.529922616676,YARIGUIES,167.109051687354,CAMILO DAZA,102.440844392385,Regional
QUINCE LETRAS,AGUAS CLARAS,27.6637081019713,True,LAS PALMAS,46.0711159775867,AGUAS CLARAS,27.6637081019713,YARIGUIES,179.29548237809,CAMILO DAZA,105.463264275137,Regional
EL ASERRÍO,AGUAS CLARAS,35.0564624648183,True,LAS PALMAS,47.6300637325179,AGUAS CLARAS,35.0564624648183,YARIGUIES,186.798849436342,CAMILO DAZA,109.072359877571,Regional
SAMORE,COLONIZADORES,43.3063101258399,False,FORTUL,59.0552615447951,COLONIZADORES,43.3063101258399,SANTIAGO PEREZ QUIROZ,164.844859731065,CAMILO DAZA,100.634391873746,Sin cobertura
LOS PENDALES,EL CAIRANO,12.3941286839951,True,EL CAIRANO,12.3941286839951,TOLU,130.158537131568,LOS GARZONES,210.823657661891,RAFAEL NUÑEZ,38.9454433474482,Internacional
LOS PUENTES,EL DORADO,12.2480699935213,True,FLAMINIO S. CAMACHO,25.5176486066545,SANTIAGO VILA,75.1777316774459,VANGUARDIA,91.3465627143609,EL DORADO,12.2480699935213,Internacional
LOS ROBLES,EL DORADO,34.3876287437131,True,FLAMINIO S. CAMACHO,38.7877592223997,JOSE CELESTINO,65.146633181296,PERALES,93.9074469006034,EL DORADO,34.3876287437131,Internacional
LOS SERENEOS,FLAMINIO S. CAMACHO,13.0989364342914,True,FLAMINIO S. CAMACHO,13.0989364342914,JOSE CELESTINO,99.48072626643,VANGUARDIA,96.1395395159237,EL DORADO,27.9418431633949,Internacional
LOS VADOS,CAMILO DAZA,17.4456037031722,True,CINERA,44.7906951181672,AGUAS CLARAS,109.976951290316,YARIGUIES,163.971376599706,CAMILO DAZA,17.4456037031722,Internacional
